Year,Month,Day,Date,Q (m3/s)
1958,7,2,7/2/1958,40800
1958,7,3,7/3/1958,42200
1958,7,4,7/4/1958,44800
1958,7,5,7/5/1958,46700
1958,7,6,7/6/1958,47500
1958,7,7,7/7/1958,47200
1958,7,8,7/8/1958,46400
1958,7,9,7/9/1958,45600
1958,7,10,7/10/1958,45600
1958,7,11,7/11/1958,44300
1958,7,12,7/12/1958,42400
1958,7,13,7/13/1958,40800
1958,7,14,7/14/1958,38700
1958,7,15,7/15/1958,37200
1958,7,16,7/16/1958,36500
1958,7,17,7/17/1958,36000
1958,7,18,7/18/1958,35100
1958,7,19,7/19/1958,33400
1958,7,20,7/20/1958,31900
1958,7,21,7/21/1958,30200
1958,7,22,7/22/1958,29300
1958,7,23,7/23/1958,29200
1958,7,24,7/24/1958,30000
1958,7,25,7/25/1958,31200
1958,7,26,7/26/1958,31900
1958,7,27,7/27/1958,32600
1958,7,28,7/28/1958,32200
1958,7,29,7/29/1958,31500
1958,7,30,7/30/1958,30900
1958,7,31,7/31/1958,32200
1958,8,1,8/1/1958,33400
1958,8,2,8/2/1958,35300
1958,8,3,8/3/1958,37800
1958,8,4,8/4/1958,42400
1958,8,5,8/5/1958,45500
1958,8,6,8/6/1958,46700
1958,8,7,8/7/1958,48000
1958,8,8,8/8/1958,48300
1958,8,9,8/9/1958,48000
1958,8,10,8/10/1958,47000
1958,8,11,8/11/1958,47800
1958,8,12,8/12/1958,48800
1958,8,13,8/13/1958,51100
1958,8,14,8/14/1958,53000
1958,8,15,8/15/1958,55300
1958,8,16,8/16/1958,56500
1958,8,17,8/17/1958,57300
1958,8,18,8/18/1958,59100
1958,8,19,8/19/1958,60000
1958,8,20,8/20/1958,61200
1958,8,21,8/21/1958,62000
1958,8,22,8/22/1958,63400
1958,8,23,8/23/1958,65300
1958,8,24,8/24/1958,66400
1958,8,25,8/25/1958,66400
1958,8,26,8/26/1958,68500
1958,8,27,8/27/1958,70500
1958,8,28,8/28/1958,71300
1958,8,29,8/29/1958,69900
1958,8,30,8/30/1958,67800
1958,8,31,8/31/1958,64400
1958,9,1,9/1/1958,61300
1958,9,2,9/2/1958,60200
1958,9,3,9/3/1958,59100
1958,9,4,9/4/1958,55700
1958,9,5,9/5/1958,54000
1958,9,6,9/6/1958,52600
1958,9,7,9/7/1958,52600
1958,9,8,9/8/1958,51700
1958,9,9,9/9/1958,50200
1958,9,10,9/10/1958,49200
1958,9,11,9/11/1958,47500
1958,9,12,9/12/1958,44300
1958,9,13,9/13/1958,41300
1958,9,14,9/14/1958,38800
1958,9,15,9/15/1958,37100
1958,9,16,9/16/1958,35700
1958,9,17,9/17/1958,38100
1958,9,18,9/18/1958,41700
1958,9,19,9/19/1958,43200
1958,9,20,9/20/1958,43900
1958,9,21,9/21/1958,46400
1958,9,22,9/22/1958,48300
1958,9,23,9/23/1958,48300
1958,9,24,9/24/1958,45500
1958,9,25,9/25/1958,42200
1958,9,26,9/26/1958,38700
1958,9,27,9/27/1958,36100
1958,9,28,9/28/1958,33700
1958,9,29,9/29/1958,31900
1958,9,30,9/30/1958,30500
1958,10,1,10/1/1958,29100
1958,10,2,10/2/1958,28000
1958,10,3,10/3/1958,28900
1958,10,4,10/4/1958,30000
1958,10,5,10/5/1958,31600
1958,10,6,10/6/1958,34500
1958,10,7,10/7/1958,37900
1958,10,8,10/8/1958,40900
1958,10,9,10/9/1958,41700
1958,10,10,10/10/1958,40400
1958,10,11,10/11/1958,38500
1958,10,12,10/12/1958,38600
1958,10,13,10/13/1958,38900
1958,10,14,10/14/1958,37900
1958,10,15,10/15/1958,36900
1958,10,16,10/16/1958,36500
1958,10,17,10/17/1958,36800
1958,10,18,10/18/1958,38200
1958,10,19,10/19/1958,37900
1958,10,20,10/20/1958,35400
1958,10,21,10/21/1958,33400
1958,10,22,10/22/1958,31200
1958,10,23,10/23/1958,29300
1958,10,24,10/24/1958,27800
1958,10,25,10/25/1958,26200
1958,10,26,10/26/1958,24800
1958,10,27,10/27/1958,23700
1958,10,28,10/28/1958,22700
1958,10,29,10/29/1958,22100
1958,10,30,10/30/1958,21600
1958,10,31,10/31/1958,21100
1958,11,1,11/1/1958,20900
1958,11,2,11/2/1958,20700
1958,11,3,11/3/1958,20300
1958,11,4,11/4/1958,19500
1958,11,5,11/5/1958,18800
1958,11,6,11/6/1958,18100
1958,11,7,11/7/1958,17500
1958,11,8,11/8/1958,17100
1958,11,9,11/9/1958,16800
1958,11,10,11/10/1958,16200
1958,11,11,11/11/1958,15800
1958,11,12,11/12/1958,15600
1958,11,13,11/13/1958,15300
1958,11,14,11/14/1958,14800
1958,11,15,11/15/1958,14400
1958,11,16,11/16/1958,14200
1958,11,17,11/17/1958,13800
1958,11,18,11/18/1958,13500
1958,11,19,11/19/1958,13200
1958,11,20,11/20/1958,13000
1958,11,21,11/21/1958,12700
1958,11,22,11/22/1958,12600
1958,11,23,11/23/1958,12400
1958,11,24,11/24/1958,12200
1958,11,25,11/25/1958,12000
1958,11,26,11/26/1958,11800
1958,11,27,11/27/1958,11600
1958,11,28,11/28/1958,11500
1958,11,29,11/29/1958,11300
1958,11,30,11/30/1958,11100
1958,12,1,12/1/1958,11000
1958,12,2,12/2/1958,10900
1958,12,3,12/3/1958,10800
1958,12,4,12/4/1958,10600
1958,12,5,12/5/1958,10500
1958,12,6,12/6/1958,10300
1958,12,7,12/7/1958,10200
1958,12,8,12/8/1958,10100
1958,12,9,12/9/1958,10000
1958,12,10,12/10/1958,9880
1958,12,11,12/11/1958,9860
1958,12,12,12/12/1958,9650
1958,12,13,12/13/1958,9590
1958,12,14,12/14/1958,9480
1958,12,15,12/15/1958,9400
1958,12,16,12/16/1958,9310
1958,12,17,12/17/1958,9170
1958,12,18,12/18/1958,9140
1958,12,19,12/19/1958,9080
1958,12,20,12/20/1958,8910
1958,12,21,12/21/1958,8830
1958,12,22,12/22/1958,8740
1958,12,23,12/23/1958,8660
1958,12,24,12/24/1958,8630
1958,12,25,12/25/1958,8580
1958,12,26,12/26/1958,8430
1958,12,27,12/27/1958,8350
1958,12,28,12/28/1958,8240
1958,12,29,12/29/1958,8150
1958,12,30,12/30/1958,8040
1958,12,31,12/31/1958,7980
1959,1,1,1/1/1959,7870
1959,1,2,1/2/1959,7760
1959,1,3,1/3/1959,7560
1959,1,4,1/4/1959,7500
1959,1,5,1/5/1959,7390
1959,1,6,1/6/1959,7310
1959,1,7,1/7/1959,7220
1959,1,8,1/8/1959,7140
1959,1,9,1/9/1959,7080
1959,1,10,1/10/1959,6970
1959,1,11,1/11/1959,6880
1959,1,12,1/12/1959,6800
1959,1,13,1/13/1959,6710
1959,1,14,1/14/1959,6650
1959,1,15,1/15/1959,6710
1959,1,16,1/16/1959,6820
1959,1,17,1/17/1959,6770
1959,1,18,1/18/1959,6710
1959,1,19,1/19/1959,6650
1959,1,20,1/20/1959,6600
1959,1,21,1/21/1959,6480
1959,1,22,1/22/1959,6370
1959,1,23,1/23/1959,6170
1959,1,24,1/24/1959,6030
1959,1,25,1/25/1959,5920
1959,1,26,1/26/1959,5780
1959,1,27,1/27/1959,5580
1959,1,28,1/28/1959,5470
1959,1,29,1/29/1959,5350
1959,1,30,1/30/1959,5180
1959,1,31,1/31/1959,5150
1959,2,1,2/1/1959,5070
1959,2,2,2/2/1959,5040
1959,2,3,2/3/1959,4980
1959,2,4,2/4/1959,4870
1959,2,5,2/5/1959,4730
1959,2,6,2/6/1959,4640
1959,2,7,2/7/1959,4560
1959,2,8,2/8/1959,4470
1959,2,9,2/9/1959,4420
1959,2,10,2/10/1959,4360
1959,2,11,2/11/1959,4280
1959,2,12,2/12/1959,4220
1959,2,13,2/13/1959,4190
1959,2,14,2/14/1959,4110
1959,2,15,2/15/1959,4080
1959,2,16,2/16/1959,4080
1959,2,17,2/17/1959,4050
1959,2,18,2/18/1959,4050
1959,2,19,2/19/1959,4020
1959,2,20,2/20/1959,4050
1959,2,21,2/21/1959,4050
1959,2,22,2/22/1959,4050
1959,2,23,2/23/1959,4080
1959,2,24,2/24/1959,4190
1959,2,25,2/25/1959,4250
1959,2,26,2/26/1959,4280
1959,2,27,2/27/1959,4280
1959,2,28,2/28/1959,4250
1959,3,1,3/1/1959,4220
1959,3,2,3/2/1959,4190
1959,3,3,3/3/1959,4190
1959,3,4,3/4/1959,4160
1959,3,5,3/5/1959,4190
1959,3,6,3/6/1959,4220
1959,3,7,3/7/1959,4250
1959,3,8,3/8/1959,4250
1959,3,9,3/9/1959,4220
1959,3,10,3/10/1959,4190
1959,3,11,3/11/1959,4190
1959,3,12,3/12/1959,4250
1959,3,13,3/13/1959,4360
1959,3,14,3/14/1959,4500
1959,3,15,3/15/1959,4560
1959,3,16,3/16/1959,4560
1959,3,17,3/17/1959,4500
1959,3,18,3/18/1959,4450
1959,3,19,3/19/1959,4420
1959,3,20,3/20/1959,4470
1959,3,21,3/21/1959,4500
1959,3,22,3/22/1959,4500
1959,3,23,3/23/1959,4590
1959,3,24,3/24/1959,4590
1959,3,25,3/25/1959,4670
1959,3,26,3/26/1959,4700
1959,3,27,3/27/1959,4700
1959,3,28,3/28/1959,4760
1959,3,29,3/29/1959,4760
1959,3,30,3/30/1959,4930
1959,3,31,3/31/1959,5070
1959,4,1,4/1/1959,5150
1959,4,2,4/2/1959,5300
1959,4,3,4/3/1959,5380
1959,4,4,4/4/1959,5440
1959,4,5,4/5/1959,5490
1959,4,6,4/6/1959,5640
1959,4,7,4/7/1959,6030
1959,4,8,4/8/1959,7020
1959,4,9,4/9/1959,7930
1959,4,10,4/10/1959,8040
1959,4,11,4/11/1959,6940
1959,4,12,4/12/1959,6540
1959,4,13,4/13/1959,6340
1959,4,14,4/14/1959,6200
1959,4,15,4/15/1959,6290
1959,4,16,4/16/1959,6460
1959,4,17,4/17/1959,6710
1959,4,18,4/18/1959,8690
1959,4,19,4/19/1959,12100
1959,4,20,4/20/1959,13300
1959,4,21,4/21/1959,13100
1959,4,22,4/22/1959,12300
1959,4,23,4/23/1959,11900
1959,4,24,4/24/1959,11700
1959,4,25,4/25/1959,11700
1959,4,26,4/26/1959,11700
1959,4,27,4/27/1959,11800
1959,4,28,4/28/1959,11400
1959,4,29,4/29/1959,10900
1959,4,30,4/30/1959,11000
1959,5,1,5/1/1959,11500
1959,5,2,5/2/1959,11400
1959,5,3,5/3/1959,11400
1959,5,4,5/4/1959,11400
1959,5,5,5/5/1959,11500
1959,5,6,5/6/1959,11300
1959,5,7,5/7/1959,21100
1959,5,8,5/8/1959,24100
1959,5,9,5/9/1959,24900
1959,5,10,5/10/1959,24400
1959,5,11,5/11/1959,23900
1959,5,12,5/12/1959,24200
1959,5,13,5/13/1959,25100
1959,5,14,5/14/1959,27200
1959,5,15,5/15/1959,27600
1959,5,16,5/16/1959,26700
1959,5,17,5/17/1959,25600
1959,5,18,5/18/1959,25000
1959,5,19,5/19/1959,24900
1959,5,20,5/20/1959,25000
1959,5,21,5/21/1959,25700
1959,5,22,5/22/1959,26800
1959,5,23,5/23/1959,27400
1959,5,24,5/24/1959,28100
1959,5,25,5/25/1959,29700
1959,5,26,5/26/1959,30000
1959,5,27,5/27/1959,28200
1959,5,28,5/28/1959,25800
1959,5,29,5/29/1959,24300
1959,5,30,5/30/1959,23400
1959,5,31,5/31/1959,22900
1959,6,1,6/1/1959,22700
1959,6,2,6/2/1959,22600
1959,6,3,6/3/1959,23200
1959,6,4,6/4/1959,24400
1959,6,5,6/5/1959,24800
1959,6,6,6/6/1959,24500
1959,6,7,6/7/1959,24200
1959,6,8,6/8/1959,23400
1959,6,9,6/9/1959,22800
1959,6,10,6/10/1959,22300
1959,6,11,6/11/1959,21200
1959,6,12,6/12/1959,22100
1959,6,13,6/13/1959,22600
1959,6,14,6/14/1959,23000
1959,6,15,6/15/1959,24700
1959,6,16,6/16/1959,27000
1959,6,17,6/17/1959,32000
1959,6,18,6/18/1959,38200
1959,6,19,6/19/1959,43600
1959,6,20,6/20/1959,47900
1959,6,21,6/21/1959,49000
1959,6,22,6/22/1959,49600
1959,6,23,6/23/1959,51500
1959,6,24,6/24/1959,54400
1959,6,25,6/25/1959,62000
1959,6,26,6/26/1959,68500
1959,6,27,6/27/1959,66000
1959,6,28,6/28/1959,62300
1959,6,29,6/29/1959,57500
1959,6,30,6/30/1959,48400
1959,7,1,7/1/1959,40800
1959,7,2,7/2/1959,36200
1959,7,3,7/3/1959,33700
1959,7,4,7/4/1959,32600
1959,7,5,7/5/1959,30900
1959,7,6,7/6/1959,30000
1959,7,7,7/7/1959,28000
1959,7,8,7/8/1959,29700
1959,7,9,7/9/1959,30600
1959,7,10,7/10/1959,32800
1959,7,11,7/11/1959,36500
1959,7,12,7/12/1959,39100
1959,7,13,7/13/1959,38200
1959,7,14,7/14/1959,37400
1959,7,15,7/15/1959,35400
1959,7,16,7/16/1959,33100
1959,7,17,7/17/1959,31100
1959,7,18,7/18/1959,30000
1959,7,19,7/19/1959,28600
1959,7,20,7/20/1959,28000
1959,7,21,7/21/1959,27800
1959,7,22,7/22/1959,27600
1959,7,23,7/23/1959,27900
1959,7,24,7/24/1959,28900
1959,7,25,7/25/1959,30600
1959,7,26,7/26/1959,32600
1959,7,27,7/27/1959,35700
1959,7,28,7/28/1959,39900
1959,7,29,7/29/1959,41900
1959,7,30,7/30/1959,42500
1959,7,31,7/31/1959,41600
1959,8,1,8/1/1959,40200
1959,8,2,8/2/1959,38200
1959,8,3,8/3/1959,37700
1959,8,4,8/4/1959,37100
1959,8,5,8/5/1959,36200
1959,8,6,8/6/1959,36000
1959,8,7,8/7/1959,35100
1959,8,8,8/8/1959,34300
1959,8,9,8/9/1959,34500
1959,8,10,8/10/1959,34500
1959,8,11,8/11/1959,34300
1959,8,12,8/12/1959,35100
1959,8,13,8/13/1959,36500
1959,8,14,8/14/1959,38200
1959,8,15,8/15/1959,40500
1959,8,16,8/16/1959,42200
1959,8,17,8/17/1959,41300
1959,8,18,8/18/1959,41600
1959,8,19,8/19/1959,40500
1959,8,20,8/20/1959,38500
1959,8,21,8/21/1959,36500
1959,8,22,8/22/1959,36800
1959,8,23,8/23/1959,33100
1959,8,24,8/24/1959,31700
1959,8,25,8/25/1959,30000
1959,8,26,8/26/1959,28600
1959,8,27,8/27/1959,27800
1959,8,28,8/28/1959,27000
1959,8,29,8/29/1959,26000
1959,8,30,8/30/1959,25000
1959,8,31,8/31/1959,24400
1959,9,1,9/1/1959,23900
1959,9,2,9/2/1959,23400
1959,9,3,9/3/1959,22900
1959,9,4,9/4/1959,22100
1959,9,5,9/5/1959,21600
1959,9,6,9/6/1959,21500
1959,9,7,9/7/1959,22200
1959,9,8,9/8/1959,23000
1959,9,9,9/9/1959,23900
1959,9,10,9/10/1959,25000
1959,9,11,9/11/1959,25300
1959,9,12,9/12/1959,25000
1959,9,13,9/13/1959,24800
1959,9,14,9/14/1959,24100
1959,9,15,9/15/1959,23100
1959,9,16,9/16/1959,22400
1959,9,17,9/17/1959,22200
1959,9,18,9/18/1959,22200
1959,9,19,9/19/1959,22400
1959,9,20,9/20/1959,23000
1959,9,21,9/21/1959,23900
1959,9,22,9/22/1959,24400
1959,9,23,9/23/1959,25100
1959,9,24,9/24/1959,26300
1959,9,25,9/25/1959,27900
1959,9,26,9/26/1959,28600
1959,9,27,9/27/1959,28100
1959,9,28,9/28/1959,26700
1959,9,29,9/29/1959,25400
1959,9,30,9/30/1959,24200
1959,10,1,10/1/1959,23000
1959,10,2,10/2/1959,22800
1959,10,3,10/3/1959,22900
1959,10,4,10/4/1959,23700
1959,10,5,10/5/1959,23700
1959,10,6,10/6/1959,22900
1959,10,7,10/7/1959,22000
1959,10,8,10/8/1959,21500
1959,10,9,10/9/1959,21200
1959,10,10,10/10/1959,21400
1959,10,11,10/11/1959,21900
1959,10,12,10/12/1959,22700
1959,10,13,10/13/1959,22700
1959,10,14,10/14/1959,22500
1959,10,15,10/15/1959,21900
1959,10,16,10/16/1959,21700
1959,10,17,10/17/1959,22100
1959,10,18,10/18/1959,22300
1959,10,19,10/19/1959,21100
1959,10,20,10/20/1959,19900
1959,10,21,10/21/1959,19900
1959,10,22,10/22/1959,19100
1959,10,23,10/23/1959,18700
1959,10,24,10/24/1959,18500
1959,10,25,10/25/1959,18200
1959,10,26,10/26/1959,17800
1959,10,27,10/27/1959,17300
1959,10,28,10/28/1959,17200
1959,10,29,10/29/1959,17800
1959,10,30,10/30/1959,18000
1959,10,31,10/31/1959,17200
1959,11,1,11/1/1959,16100
1959,11,2,11/2/1959,15300
1959,11,3,11/3/1959,15000
1959,11,4,11/4/1959,14600
1959,11,5,11/5/1959,14500
1959,11,6,11/6/1959,14500
1959,11,7,11/7/1959,14500
1959,11,8,11/8/1959,14200
1959,11,9,11/9/1959,13500
1959,11,10,11/10/1959,12800
1959,11,11,11/11/1959,12400
1959,11,12,11/12/1959,11900
1959,11,13,11/13/1959,11700
1959,11,14,11/14/1959,11500
1959,11,15,11/15/1959,11300
1959,11,16,11/16/1959,11000
1959,11,17,11/17/1959,10700
1959,11,18,11/18/1959,10400
1959,11,19,11/19/1959,10100
1959,11,20,11/20/1959,9800
1959,11,21,11/21/1959,9510
1959,11,22,11/22/1959,9200
1959,11,23,11/23/1959,8950
1959,11,24,11/24/1959,8690
1959,11,25,11/25/1959,8610
1959,11,26,11/26/1959,8330
1959,11,27,11/27/1959,8160
1959,11,28,11/28/1959,8070
1959,11,29,11/29/1959,8070
1959,11,30,11/30/1959,7990
1959,12,1,12/1/1959,7870
1959,12,2,12/2/1959,7790
1959,12,3,12/3/1959,7650
1959,12,4,12/4/1959,7420
1959,12,5,12/5/1959,7310
1959,12,6,12/6/1959,7190
1959,12,7,12/7/1959,7020
1959,12,8,12/8/1959,6910
1959,12,9,12/9/1959,6800
1959,12,10,12/10/1959,6680
1959,12,11,12/11/1959,6570
1959,12,12,12/12/1959,6460
1959,12,13,12/13/1959,6340
1959,12,14,12/14/1959,6230
1959,12,15,12/15/1959,6140
1959,12,16,12/16/1959,6060
1959,12,17,12/17/1959,6000
1959,12,18,12/18/1959,5830
1959,12,19,12/19/1959,5720
1959,12,20,12/20/1959,5690
1959,12,21,12/21/1959,5610
1959,12,22,12/22/1959,5520
1959,12,23,12/23/1959,5440
1959,12,24,12/24/1959,5380
1959,12,25,12/25/1959,5300
1959,12,26,12/26/1959,5240
1959,12,27,12/27/1959,5180
1959,12,28,12/28/1959,5100
1959,12,29,12/29/1959,5040
1959,12,30,12/30/1959,5040
1959,12,31,12/31/1959,4980
1960,1,1,1/1/1960,5070
1960,1,2,1/2/1960,4980
1960,1,3,1/3/1960,4930
1960,1,4,1/4/1960,4870
1960,1,5,1/5/1960,4810
1960,1,6,1/6/1960,4760
1960,1,7,1/7/1960,4730
1960,1,8,1/8/1960,4700
1960,1,9,1/9/1960,4640
1960,1,10,1/10/1960,4590
1960,1,11,1/11/1960,4560
1960,1,12,1/12/1960,4500
1960,1,13,1/13/1960,4450
1960,1,14,1/14/1960,4390
1960,1,15,1/15/1960,4360
1960,1,16,1/16/1960,4330
1960,1,17,1/17/1960,4280
1960,1,18,1/18/1960,4220
1960,1,19,1/19/1960,4190
1960,1,20,1/20/1960,4130
1960,1,21,1/21/1960,4110
1960,1,22,1/22/1960,4080
1960,1,23,1/23/1960,4050
1960,1,24,1/24/1960,3990
1960,1,25,1/25/1960,3940
1960,1,26,1/26/1960,3940
1960,1,27,1/27/1960,3940
1960,1,28,1/28/1960,3910
1960,1,29,1/29/1960,3880
1960,1,30,1/30/1960,3850
1960,1,31,1/31/1960,3680
1960,2,1,2/1/1960,3540
1960,2,2,2/2/1960,3510
1960,2,3,2/3/1960,3480
1960,2,4,2/4/1960,3450
1960,2,5,2/5/1960,3430
1960,2,6,2/6/1960,3400
1960,2,7,2/7/1960,3370
1960,2,8,2/8/1960,3340
1960,2,9,2/9/1960,3310
1960,2,10,2/10/1960,3280
1960,2,11,2/11/1960,3280
1960,2,12,2/12/1960,3340
1960,2,13,2/13/1960,3370
1960,2,14,2/14/1960,3430
1960,2,15,2/15/1960,3400
1960,2,16,2/16/1960,3370
1960,2,17,2/17/1960,3430
1960,2,18,2/18/1960,3400
1960,2,19,2/19/1960,3400
1960,2,20,2/20/1960,3400
1960,2,21,2/21/1960,3400
1960,2,22,2/22/1960,3370
1960,2,23,2/23/1960,3400
1960,2,24,2/24/1960,3370
1960,2,25,2/25/1960,3370
1960,2,26,2/26/1960,3370
1960,2,27,2/27/1960,3400
1960,2,28,2/28/1960,3430
1960,2,29,2/29/1960,3480
1960,3,1,3/1/1960,3430
1960,3,2,3/2/1960,3450
1960,3,3,3/3/1960,3480
1960,3,4,3/4/1960,3510
1960,3,5,3/5/1960,3600
1960,3,6,3/6/1960,3740
1960,3,7,3/7/1960,3880
1960,3,8,3/8/1960,3940
1960,3,9,3/9/1960,3960
1960,3,10,3/10/1960,4020
1960,3,11,3/11/1960,3990
1960,3,12,3/12/1960,3910
1960,3,13,3/13/1960,3820
1960,3,14,3/14/1960,3790
1960,3,15,3/15/1960,3650
1960,3,16,3/16/1960,3740
1960,3,17,3/17/1960,3740
1960,3,18,3/18/1960,3740
1960,3,19,3/19/1960,3770
1960,3,20,3/20/1960,3740
1960,3,21,3/21/1960,3740
1960,3,22,3/22/1960,3740
1960,3,23,3/23/1960,3740
1960,3,24,3/24/1960,3680
1960,3,25,3/25/1960,3740
1960,3,26,3/26/1960,3790
1960,3,27,3/27/1960,3850
1960,3,28,3/28/1960,3910
1960,3,29,3/29/1960,3910
1960,3,30,3/30/1960,3940
1960,3,31,3/31/1960,3910
1960,4,1,4/1/1960,3850
1960,4,2,4/2/1960,3850
1960,4,3,4/3/1960,3850
1960,4,4,4/4/1960,3910
1960,4,5,4/5/1960,3910
1960,4,6,4/6/1960,3910
1960,4,7,4/7/1960,3850
1960,4,8,4/8/1960,3790
1960,4,9,4/9/1960,3820
1960,4,10,4/10/1960,3880
1960,4,11,4/11/1960,3960
1960,4,12,4/12/1960,3990
1960,4,13,4/13/1960,3960
1960,4,14,4/14/1960,3940
1960,4,15,4/15/1960,3820
1960,4,16,4/16/1960,3790
1960,4,17,4/17/1960,3790
1960,4,18,4/18/1960,3850
1960,4,19,4/19/1960,3960
1960,4,20,4/20/1960,4250
1960,4,21,4/21/1960,4590
1960,4,22,4/22/1960,4760
1960,4,23,4/23/1960,4810
1960,4,24,4/24/1960,5150
1960,4,25,4/25/1960,8350
1960,4,26,4/26/1960,11100
1960,4,27,4/27/1960,11200
1960,4,28,4/28/1960,9830
1960,4,29,4/29/1960,8810
1960,4,30,4/30/1960,7870
1960,5,1,5/1/1960,7280
1960,5,2,5/2/1960,6850
1960,5,3,5/3/1960,6570
1960,5,4,5/4/1960,6460
1960,5,5,5/5/1960,6310
1960,5,6,5/6/1960,6120
1960,5,7,5/7/1960,5890
1960,5,8,5/8/1960,5640
1960,5,9,5/9/1960,5550
1960,5,10,5/10/1960,5470
1960,5,11,5/11/1960,5550
1960,5,12,5/12/1960,5660
1960,5,13,5/13/1960,5800
1960,5,14,5/14/1960,5970
1960,5,15,5/15/1960,6430
1960,5,16,5/16/1960,6770
1960,5,17,5/17/1960,6630
1960,5,18,5/18/1960,6370
1960,5,19,5/19/1960,6260
1960,5,20,5/20/1960,6230
1960,5,21,5/21/1960,6310
1960,5,22,5/22/1960,6970
1960,5,23,5/23/1960,7730
1960,5,24,5/24/1960,8640
1960,5,25,5/25/1960,10400
1960,5,26,5/26/1960,12500
1960,5,27,5/27/1960,13500
1960,5,28,5/28/1960,13500
1960,5,29,5/29/1960,13600
1960,5,30,5/30/1960,14500
1960,5,31,5/31/1960,15800
1960,6,1,6/1/1960,18800
1960,6,2,6/2/1960,22200
1960,6,3,6/3/1960,25900
1960,6,4,6/4/1960,28600
1960,6,5,6/5/1960,29400
1960,6,6,6/6/1960,28900
1960,6,7,6/7/1960,27200
1960,6,8,6/8/1960,26100
1960,6,9,6/9/1960,25300
1960,6,10,6/10/1960,24100
1960,6,11,6/11/1960,23100
1960,6,12,6/12/1960,21600
1960,6,13,6/13/1960,20600
1960,6,14,6/14/1960,20200
1960,6,15,6/15/1960,21300
1960,6,16,6/16/1960,23600
1960,6,17,6/17/1960,26600
1960,6,18,6/18/1960,30300
1960,6,19,6/19/1960,32800
1960,6,20,6/20/1960,33100
1960,6,21,6/21/1960,33100
1960,6,22,6/22/1960,32300
1960,6,23,6/23/1960,31400
1960,6,24,6/24/1960,30600
1960,6,25,6/25/1960,30000
1960,6,26,6/26/1960,29400
1960,6,27,6/27/1960,29700
1960,6,28,6/28/1960,29400
1960,6,29,6/29/1960,30000
1960,6,30,6/30/1960,32000
1960,7,1,7/1/1960,34300
1960,7,2,7/2/1960,35700
1960,7,3,7/3/1960,35700
1960,7,4,7/4/1960,35100
1960,7,5,7/5/1960,34000
1960,7,6,7/6/1960,32800
1960,7,7,7/7/1960,31700
1960,7,8,7/8/1960,31700
1960,7,9,7/9/1960,34300
1960,7,10,7/10/1960,38200
1960,7,11,7/11/1960,40200
1960,7,12,7/12/1960,43000
1960,7,13,7/13/1960,47000
1960,7,14,7/14/1960,48700
1960,7,15,7/15/1960,49000
1960,7,16,7/16/1960,49300
1960,7,17,7/17/1960,49800
1960,7,18,7/18/1960,50400
1960,7,19,7/19/1960,51800
1960,7,20,7/20/1960,52100
1960,7,21,7/21/1960,53000
1960,7,22,7/22/1960,57200
1960,7,23,7/23/1960,59200
1960,7,24,7/24/1960,59500
1960,7,25,7/25/1960,58900
1960,7,26,7/26/1960,55500
1960,7,27,7/27/1960,52100
1960,7,28,7/28/1960,48700
1960,7,29,7/29/1960,46700
1960,7,30,7/30/1960,45000
1960,7,31,7/31/1960,44700
1960,8,1,8/1/1960,44700
1960,8,2,8/2/1960,45300
1960,8,3,8/3/1960,47000
1960,8,4,8/4/1960,47900
1960,8,5,8/5/1960,49300
1960,8,6,8/6/1960,50100
1960,8,7,8/7/1960,50100
1960,8,8,8/8/1960,49800
1960,8,9,8/9/1960,49300
1960,8,10,8/10/1960,48700
1960,8,11,8/11/1960,47000
1960,8,12,8/12/1960,45300
1960,8,13,8/13/1960,44200
1960,8,14,8/14/1960,42500
1960,8,15,8/15/1960,40500
1960,8,16,8/16/1960,38200
1960,8,17,8/17/1960,36500
1960,8,18,8/18/1960,35400
1960,8,19,8/19/1960,34500
1960,8,20,8/20/1960,33400
1960,8,21,8/21/1960,32800
1960,8,22,8/22/1960,32800
1960,8,23,8/23/1960,32000
1960,8,24,8/24/1960,31100
1960,8,25,8/25/1960,30000
1960,8,26,8/26/1960,29200
1960,8,27,8/27/1960,28900
1960,8,28,8/28/1960,29200
1960,8,29,8/29/1960,30600
1960,8,30,8/30/1960,32800
1960,8,31,8/31/1960,36500
1960,9,1,9/1/1960,40500
1960,9,2,9/2/1960,43600
1960,9,3,9/3/1960,47300
1960,9,4,9/4/1960,49000
1960,9,5,9/5/1960,51000
1960,9,6,9/6/1960,51300
1960,9,7,9/7/1960,50400
1960,9,8,9/8/1960,49600
1960,9,9,9/9/1960,49000
1960,9,10,9/10/1960,48700
1960,9,11,9/11/1960,47000
1960,9,12,9/12/1960,45300
1960,9,13,9/13/1960,45000
1960,9,14,9/14/1960,47000
1960,9,15,9/15/1960,56100
1960,9,16,9/16/1960,61200
1960,9,17,9/17/1960,64300
1960,9,18,9/18/1960,64800
1960,9,19,9/19/1960,64300
1960,9,20,9/20/1960,63400
1960,9,21,9/21/1960,61200
1960,9,22,9/22/1960,58300
1960,9,23,9/23/1960,39600
1960,9,24,9/24/1960,49800
1960,9,25,9/25/1960,45600
1960,9,26,9/26/1960,40800
1960,9,27,9/27/1960,37700
1960,9,28,9/28/1960,39100
1960,9,29,9/29/1960,39900
1960,9,30,9/30/1960,39400
