Year,Month,Day,Date,Q (m3/s)
2012,2,20,2/20/2012,113
2012,2,21,2/21/2012,114
2012,2,22,2/22/2012,115
2012,2,23,2/23/2012,115
2012,2,24,2/24/2012,114
2012,2,25,2/25/2012,114
2012,2,26,2/26/2012,114
2012,2,27,2/27/2012,111
2012,2,28,2/28/2012,110
2012,2,29,2/29/2012,109
2012,3,1,3/1/2012,109
2012,3,2,3/2/2012,109
2012,3,3,3/3/2012,109
2012,3,4,3/4/2012,109
2012,3,5,3/5/2012,109
2012,3,6,3/6/2012,110
2012,3,7,3/7/2012,110
2012,3,8,3/8/2012,110
2012,3,9,3/9/2012,110
2012,3,10,3/10/2012,110
2012,3,11,3/11/2012,110
2012,3,12,3/12/2012,110
2012,3,13,3/13/2012,111
2012,3,14,3/14/2012,111
2012,3,15,3/15/2012,111
2012,3,16,3/16/2012,111
2012,3,17,3/17/2012,111
2012,3,18,3/18/2012,111
2012,3,19,3/19/2012,111
2012,3,20,3/20/2012,112
2012,3,21,3/21/2012,112
2012,3,22,3/22/2012,112
2012,3,23,3/23/2012,112
2012,3,24,3/24/2012,112
2012,3,25,3/25/2012,112
2012,3,26,3/26/2012,112
2012,3,27,3/27/2012,113
2012,3,28,3/28/2012,113
2012,3,29,3/29/2012,113
2012,3,30,3/30/2012,113
2012,3,31,3/31/2012,113
2012,4,1,4/1/2012,113
2012,4,2,4/2/2012,113
2012,4,3,4/3/2012,113
2012,4,4,4/4/2012,112
2012,4,5,4/5/2012,113
2012,4,6,4/6/2012,110
2012,4,7,4/7/2012,106
2012,4,8,4/8/2012,107
2012,4,9,4/9/2012,114
2012,4,10,4/10/2012,125
2012,4,11,4/11/2012,142
2012,4,12,4/12/2012,169
2012,4,13,4/13/2012,200
2012,4,14,4/14/2012,231
2012,4,15,4/15/2012,271
2012,4,16,4/16/2012,268
2012,4,17,4/17/2012,249
2012,4,18,4/18/2012,253
2012,4,19,4/19/2012,302
2012,4,20,4/20/2012,307
2012,4,21,4/21/2012,288
2012,4,22,4/22/2012,265
2012,4,23,4/23/2012,262
2012,4,24,4/24/2012,332
2012,4,25,4/25/2012,428
2012,4,26,4/26/2012,511
2012,4,27,4/27/2012,502
2012,4,28,4/28/2012,534
2012,4,29,4/29/2012,886
2012,4,30,4/30/2012,1208
2012,5,1,5/1/2012,1779
2012,5,2,5/2/2012,2046
2012,5,3,5/3/2012,1804
2012,5,4,5/4/2012,1466
2012,5,5,5/5/2012,1183
2012,5,6,5/6/2012,905
2012,5,7,5/7/2012,706
2012,5,8,5/8/2012,564
2012,5,9,5/9/2012,468
2012,5,10,5/10/2012,397
2012,5,11,5/11/2012,347
2012,5,12,5/12/2012,311
2012,5,13,5/13/2012,298
2012,5,14,5/14/2012,300
2012,5,15,5/15/2012,347
2012,5,16,5/16/2012,465
2012,5,17,5/17/2012,549
2012,5,18,5/18/2012,506
2012,5,19,5/19/2012,461
2012,5,20,5/20/2012,449
2012,5,21,5/21/2012,438
2012,5,22,5/22/2012,392
2012,5,23,5/23/2012,358
2012,5,24,5/24/2012,331
2012,5,25,5/25/2012,454
2012,5,26,5/26/2012,457
2012,5,27,5/27/2012,395
2012,5,28,5/28/2012,362
2012,5,29,5/29/2012,334
2012,5,30,5/30/2012,323
2012,5,31,5/31/2012,383
2012,6,1,6/1/2012,419
2012,6,2,6/2/2012,684
2012,6,3,6/3/2012,2011
2012,6,4,6/4/2012,2923
2012,6,5,6/5/2012,3943
2012,6,6,6/6/2012,4065
2012,6,7,6/7/2012,3585
2012,6,8,6/8/2012,2855
2012,6,9,6/9/2012,2312
2012,6,10,6/10/2012,1964
2012,6,11,6/11/2012,1726
2012,6,12,6/12/2012,1591
2012,6,13,6/13/2012,1708
2012,6,14,6/14/2012,1517
2012,6,15,6/15/2012,1951
2012,6,16,6/16/2012,2328
2012,6,17,6/17/2012,2509
2012,6,18,6/18/2012,2304
2012,6,19,6/19/2012,1931
2012,6,20,6/20/2012,2416
2012,6,21,6/21/2012,2475
2012,6,22,6/22/2012,2500
2012,6,23,6/23/2012,2517
2012,6,24,6/24/2012,2475
2012,6,25,6/25/2012,2526
2012,6,26,6/26/2012,3326
2012,6,27,6/27/2012,5596
2012,6,28,6/28/2012,6031
2012,6,29,6/29/2012,5929
2012,6,30,6/30/2012,4754
2012,7,1,7/1/2012,3585
2012,7,2,7/2/2012,3004
2012,7,3,7/3/2012,2604
2012,7,4,7/4/2012,2392
2012,7,5,7/5/2012,2067
2012,7,6,7/6/2012,1744
2012,7,7,7/7/2012,1496
2012,7,8,7/8/2012,1262
2012,7,9,7/9/2012,1306
2012,7,10,7/10/2012,1612
2012,7,11,7/11/2012,1623
2012,7,12,7/12/2012,1662
2012,7,13,7/13/2012,1506
2012,7,14,7/14/2012,1585
2012,7,15,7/15/2012,1991
2012,7,16,7/16/2012,2289
2012,7,17,7/17/2012,2578
2012,7,18,7/18/2012,2543
2012,7,19,7/19/2012,2458
2012,7,20,7/20/2012,2235
2012,7,21,7/21/2012,2060
2012,7,22,7/22/2012,1951
2012,7,23,7/23/2012,1755
2012,7,24,7/24/2012,1714
2012,7,25,7/25/2012,1662
2012,7,26,7/26/2012,1591
2012,7,27,7/27/2012,1749
2012,7,28,7/28/2012,1798
2012,7,29,7/29/2012,1779
2012,7,30,7/30/2012,1744
2012,7,31,7/31/2012,1804
2012,8,1,8/1/2012,1792
2012,8,2,8/2/2012,1847
2012,8,3,8/3/2012,2416
2012,8,4,8/4/2012,2526
2012,8,5,8/5/2012,1991
2012,8,6,8/6/2012,1629
2012,8,7,8/7/2012,1569
2012,8,8,8/8/2012,1548
2012,8,9,8/9/2012,1333
2012,8,10,8/10/2012,1356
2012,8,11,8/11/2012,1301
2012,8,12,8/12/2012,1258
2012,8,13,8/13/2012,1580
2012,8,14,8/14/2012,1537
2012,8,15,8/15/2012,1441
2012,8,16,8/16/2012,1403
2012,8,17,8/17/2012,1543
2012,8,18,8/18/2012,1388
2012,8,19,8/19/2012,1220
2012,8,20,8/20/2012,1212
2012,8,21,8/21/2012,1333
2012,8,22,8/22/2012,1441
2012,8,23,8/23/2012,1491
2012,8,24,8/24/2012,1431
2012,8,25,8/25/2012,1275
2012,8,26,8/26/2012,1237
2012,8,27,8/27/2012,1629
2012,8,28,8/28/2012,1911
2012,8,29,8/29/2012,2088
2012,8,30,8/30/2012,2392
2012,8,31,8/31/2012,2694
2012,9,1,9/1/2012,2694
2012,9,2,9/2/2012,2658
2012,9,3,9/3/2012,2578
2012,9,4,9/4/2012,2400
2012,9,5,9/5/2012,2312
2012,9,6,9/6/2012,2145
2012,9,7,9/7/2012,1971
2012,9,8,9/8/2012,1749
2012,9,9,9/9/2012,1456
2012,9,10,9/10/2012,1199
2012,9,11,9/11/2012,1136
2012,9,12,9/12/2012,1537
2012,9,13,9/13/2012,2190
2012,9,14,9/14/2012,1944
2012,9,15,9/15/2012,1680
2012,9,16,9/16/2012,1835
2012,9,17,9/17/2012,2750
2012,9,18,9/18/2012,2884
2012,9,19,9/19/2012,2640
2012,9,20,9/20/2012,2509
2012,9,21,9/21/2012,2190
2012,9,22,9/22/2012,1977
2012,9,23,9/23/2012,1749
2012,9,24,9/24/2012,1548
2012,9,25,9/25/2012,1398
2012,9,26,9/26/2012,1441
2012,9,27,9/27/2012,1501
2012,9,28,9/28/2012,1651
2012,9,29,9/29/2012,1574
2012,9,30,9/30/2012,1422
2012,10,1,10/1/2012,1466
2012,10,2,10/2/2012,1293
2012,10,3,10/3/2012,1328
2012,10,4,10/4/2012,1601
2012,10,5,10/5/2012,2138
2012,10,6,10/6/2012,2578
2012,10,7,10/7/2012,2649
2012,10,8,10/8/2012,2450
2012,10,9,10/9/2012,2153
2012,10,10,10/10/2012,1879
2012,10,11,10/11/2012,1810
2012,10,12,10/12/2012,1879
2012,10,13,10/13/2012,2613
2012,10,14,10/14/2012,2750
2012,10,15,10/15/2012,2281
2012,10,16,10/16/2012,1879
2012,10,17,10/17/2012,1532
2012,10,18,10/18/2012,1249
2012,10,19,10/19/2012,1019
2012,10,20,10/20/2012,854
2012,10,21,10/21/2012,713
2012,10,22,10/22/2012,618
2012,10,23,10/23/2012,523
2012,10,24,10/24/2012,489
2012,10,25,10/25/2012,454
2012,10,26,10/26/2012,422
2012,10,27,10/27/2012,396
2012,10,28,10/28/2012,378
2012,10,29,10/29/2012,360
2012,10,30,10/30/2012,343
2012,10,31,10/31/2012,332
2012,11,1,11/1/2012,329
2012,11,2,11/2/2012,326
2012,11,3,11/3/2012,324
2012,11,4,11/4/2012,321
2012,11,5,11/5/2012,318
2012,11,6,11/6/2012,316
2012,11,7,11/7/2012,313
2012,11,8,11/8/2012,311
2012,11,9,11/9/2012,308
2012,11,10,11/10/2012,306
2012,11,11,11/11/2012,303
2012,11,12,11/12/2012,301
2012,11,13,11/13/2012,298
2012,11,14,11/14/2012,296
2012,11,15,11/15/2012,293
2012,11,16,11/16/2012,291
2012,11,17,11/17/2012,289
2012,11,18,11/18/2012,286
2012,11,19,11/19/2012,284
2012,11,20,11/20/2012,282
2012,11,21,11/21/2012,279
2012,11,22,11/22/2012,277
2012,11,23,11/23/2012,275
2012,11,24,11/24/2012,273
2012,11,25,11/25/2012,270
2012,11,26,11/26/2012,268
2012,11,27,11/27/2012,266
2012,11,28,11/28/2012,264
2012,11,29,11/29/2012,262
2012,11,30,11/30/2012,260
2012,12,1,12/1/2012,257
2012,12,2,12/2/2012,255
2012,12,3,12/3/2012,253
2012,12,4,12/4/2012,251
2012,12,5,12/5/2012,249
2012,12,6,12/6/2012,247
2012,12,7,12/7/2012,245
2012,12,8,12/8/2012,243
2012,12,9,12/9/2012,241
2012,12,10,12/10/2012,239
2012,12,11,12/11/2012,237
2012,12,12,12/12/2012,235
2012,12,13,12/13/2012,233
2012,12,14,12/14/2012,231
2012,12,15,12/15/2012,230
2012,12,16,12/16/2012,228
2012,12,17,12/17/2012,226
2012,12,18,12/18/2012,224
2012,12,19,12/19/2012,222
2012,12,20,12/20/2012,220
2012,12,21,12/21/2012,219
2012,12,22,12/22/2012,217
2012,12,23,12/23/2012,215
2012,12,24,12/24/2012,213
2012,12,25,12/25/2012,212
2012,12,26,12/26/2012,210
2012,12,27,12/27/2012,208
2012,12,28,12/28/2012,206
2012,12,29,12/29/2012,205
2012,12,30,12/30/2012,203
2012,12,31,12/31/2012,201
2013,1,1,1/1/2013,200
2013,1,2,1/2/2013,198
2013,1,3,1/3/2013,197
2013,1,4,1/4/2013,195
2013,1,5,1/5/2013,193
2013,1,6,1/6/2013,192
2013,1,7,1/7/2013,190
2013,1,8,1/8/2013,189
2013,1,9,1/9/2013,187
2013,1,10,1/10/2013,186
2013,1,11,1/11/2013,184
2013,1,12,1/12/2013,183
2013,1,13,1/13/2013,181
2013,1,14,1/14/2013,180
2013,1,15,1/15/2013,178
2013,1,16,1/16/2013,177
2013,1,17,1/17/2013,175
2013,1,18,1/18/2013,174
2013,1,19,1/19/2013,172
2013,1,20,1/20/2013,171
2013,1,21,1/21/2013,170
2013,1,22,1/22/2013,168
2013,1,23,1/23/2013,167
2013,1,24,1/24/2013,166
2013,1,25,1/25/2013,164
2013,1,26,1/26/2013,163
2013,1,27,1/27/2013,162
2013,1,28,1/28/2013,160
2013,1,29,1/29/2013,159
2013,1,30,1/30/2013,158
2013,1,31,1/31/2013,156
2013,2,1,2/1/2013,155
2013,2,2,2/2/2013,154
2013,2,3,2/3/2013,153
2013,2,4,2/4/2013,151
2013,2,5,2/5/2013,150
2013,2,6,2/6/2013,149
2013,2,7,2/7/2013,148
2013,2,8,2/8/2013,146
2013,2,9,2/9/2013,145
2013,2,10,2/10/2013,144
2013,2,11,2/11/2013,143
2013,2,12,2/12/2013,142
2013,2,13,2/13/2013,141
2013,2,14,2/14/2013,139
2013,2,15,2/15/2013,138
2013,2,16,2/16/2013,137
2013,2,17,2/17/2013,136
2013,2,18,2/18/2013,135
2013,2,19,2/19/2013,134
2013,2,20,2/20/2013,133
2013,2,21,2/21/2013,132
2013,2,22,2/22/2013,131
2013,2,23,2/23/2013,130
2013,2,24,2/24/2013,128
2013,2,25,2/25/2013,127
2013,2,26,2/26/2013,126
2013,2,27,2/27/2013,125
2013,2,28,2/28/2013,124
2013,3,1,3/1/2013,123
2013,3,2,3/2/2013,122
2013,3,3,3/3/2013,121
2013,3,4,3/4/2013,120
2013,3,5,3/5/2013,119
2013,3,6,3/6/2013,118
2013,3,7,3/7/2013,117
2013,3,8,3/8/2013,116
2013,3,9,3/9/2013,115
2013,3,10,3/10/2013,115
2013,3,11,3/11/2013,114
2013,3,12,3/12/2013,113
2013,3,13,3/13/2013,112
2013,3,14,3/14/2013,111
2013,3,15,3/15/2013,110
2013,3,16,3/16/2013,112
2013,3,17,3/17/2013,113
2013,3,18,3/18/2013,111
2013,3,19,3/19/2013,111
2013,3,20,3/20/2013,113
2013,3,21,3/21/2013,114
2013,3,22,3/22/2013,115
2013,3,23,3/23/2013,116
2013,3,24,3/24/2013,118
2013,3,25,3/25/2013,120
2013,3,26,3/26/2013,121
2013,3,27,3/27/2013,133
2013,3,28,3/28/2013,144
2013,3,29,3/29/2013,142
2013,3,30,3/30/2013,138
2013,3,31,3/31/2013,131
2013,4,1,4/1/2013,124
2013,4,2,4/2/2013,120
2013,4,3,4/3/2013,118
2013,4,4,4/4/2013,117
2013,4,5,4/5/2013,116
2013,4,6,4/6/2013,127
2013,4,7,4/7/2013,127
2013,4,8,4/8/2013,122
2013,4,9,4/9/2013,124
2013,4,10,4/10/2013,124
2013,4,11,4/11/2013,121
2013,4,12,4/12/2013,118
2013,4,13,4/13/2013,128
2013,4,14,4/14/2013,128
2013,4,15,4/15/2013,125
2013,4,16,4/16/2013,125
2013,4,17,4/17/2013,133
2013,4,18,4/18/2013,140
2013,4,19,4/19/2013,143
2013,4,20,4/20/2013,150
2013,4,21,4/21/2013,155
2013,4,22,4/22/2013,155
2013,4,23,4/23/2013,149
2013,4,24,4/24/2013,142
2013,4,25,4/25/2013,134
2013,4,26,4/26/2013,128
2013,4,27,4/27/2013,123
2013,4,28,4/28/2013,120
2013,4,29,4/29/2013,121
2013,4,30,4/30/2013,123
2013,5,1,5/1/2013,128
2013,5,2,5/2/2013,123
2013,5,3,5/3/2013,210
2013,5,4,5/4/2013,540
2013,5,5,5/5/2013,743
2013,5,6,5/6/2013,798
2013,5,7,5/7/2013,883
2013,5,8,5/8/2013,1144
2013,5,9,5/9/2013,1607
2013,5,10,5/10/2013,1984
2013,5,11,5/11/2013,2560
2013,5,12,5/12/2013,2740
2013,5,13,5/13/2013,2750
2013,5,14,5/14/2013,2517
2013,5,15,5/15/2013,2109
2013,5,16,5/16/2013,1924
2013,5,17,5/17/2013,1491
2013,5,18,5/18/2013,1804
2013,5,19,5/19/2013,2190
2013,5,20,5/20/2013,2258
2013,5,21,5/21/2013,1977
2013,5,22,5/22/2013,1607
2013,5,23,5/23/2013,1374
2013,5,24,5/24/2013,1241
2013,5,25,5/25/2013,1249
2013,5,26,5/26/2013,1284
2013,5,27,5/27/2013,1175
2013,5,28,5/28/2013,1036
2013,5,29,5/29/2013,949
2013,5,30,5/30/2013,883
2013,5,31,5/31/2013,834
2013,6,1,6/1/2013,851
2013,6,2,6/2/2013,735
2013,6,3,6/3/2013,624
2013,6,4,6/4/2013,540
2013,6,5,6/5/2013,468
2013,6,6,6/6/2013,422
2013,6,7,6/7/2013,397
2013,6,8,6/8/2013,415
2013,6,9,6/9/2013,583
2013,6,10,6/10/2013,771
2013,6,11,6/11/2013,923
2013,6,12,6/12/2013,995
2013,6,13,6/13/2013,874
2013,6,14,6/14/2013,720
2013,6,15,6/15/2013,591
2013,6,16,6/16/2013,521
2013,6,17,6/17/2013,534
2013,6,18,6/18/2013,543
2013,6,19,6/19/2013,497
2013,6,20,6/20/2013,474
2013,6,21,6/21/2013,473
2013,6,22,6/22/2013,471
2013,6,23,6/23/2013,556
2013,6,24,6/24/2013,622
2013,6,25,6/25/2013,659
2013,6,26,6/26/2013,743
2013,6,27,6/27/2013,784
2013,6,28,6/28/2013,798
2013,6,29,6/29/2013,790
2013,6,30,6/30/2013,784
2013,7,1,7/1/2013,871
2013,7,2,7/2/2013,933
2013,7,3,7/3/2013,1043
2013,7,4,7/4/2013,1618
2013,7,5,7/5/2013,2153
2013,7,6,7/6/2013,1835
2013,7,7,7/7/2013,1749
2013,7,8,7/8/2013,1691
2013,7,9,7/9/2013,1697
2013,7,10,7/10/2013,1629
2013,7,11,7/11/2013,1612
2013,7,12,7/12/2013,1674
2013,7,13,7/13/2013,1977
2013,7,14,7/14/2013,2569
2013,7,15,7/15/2013,2526
2013,7,16,7/16/2013,2722
2013,7,17,7/17/2013,2953
2013,7,18,7/18/2013,3076
2013,7,19,7/19/2013,3004
2013,7,20,7/20/2013,2543
2013,7,21,7/21/2013,2400
2013,7,22,7/22/2013,2492
2013,7,23,7/23/2013,2320
2013,7,24,7/24/2013,2032
2013,7,25,7/25/2013,2053
2013,7,26,7/26/2013,2032
2013,7,27,7/27/2013,1998
2013,7,28,7/28/2013,1892
2013,7,29,7/29/2013,1822
2013,7,30,7/30/2013,1708
2013,7,31,7/31/2013,1708
2013,8,1,8/1/2013,1708
2013,8,2,8/2/2013,1607
2013,8,3,8/3/2013,1486
2013,8,4,8/4/2013,1441
2013,8,5,8/5/2013,1446
2013,8,6,8/6/2013,2543
2013,8,7,8/7/2013,2984
2013,8,8,8/8/2013,2826
2013,8,9,8/9/2013,2586
2013,8,10,8/10/2013,2242
2013,8,11,8/11/2013,2081
2013,8,12,8/12/2013,2685
2013,8,13,8/13/2013,2816
2013,8,14,8/14/2013,2578
2013,8,15,8/15/2013,2943
2013,8,16,8/16/2013,3282
2013,8,17,8/17/2013,3824
2013,8,18,8/18/2013,4381
2013,8,19,8/19/2013,4264
2013,8,20,8/20/2013,3811
2013,8,21,8/21/2013,3361
2013,8,22,8/22/2013,3108
2013,8,23,8/23/2013,2797
2013,8,24,8/24/2013,2658
2013,8,25,8/25/2013,2694
2013,8,26,8/26/2013,2913
2013,8,27,8/27/2013,2894
2013,8,28,8/28/2013,2864
2013,8,29,8/29/2013,2649
2013,8,30,8/30/2013,2408
2013,8,31,8/31/2013,2182
2013,9,1,9/1/2013,1879
2013,9,2,9/2/2013,1623
2013,9,3,9/3/2013,1456
2013,9,4,9/4/2013,1591
2013,9,5,9/5/2013,1779
2013,9,6,9/6/2013,2182
2013,9,7,9/7/2013,2235
2013,9,8,9/8/2013,2060
2013,9,9,9/9/2013,1951
2013,9,10,9/10/2013,2273
2013,9,11,9/11/2013,2160
2013,9,12,9/12/2013,2124
2013,9,13,9/13/2013,2039
2013,9,14,9/14/2013,1714
2013,9,15,9/15/2013,1623
2013,9,16,9/16/2013,1580
2013,9,17,9/17/2013,1569
2013,9,18,9/18/2013,1441
2013,9,19,9/19/2013,1249
2013,9,20,9/20/2013,1106
2013,9,21,9/21/2013,1069
2013,9,22,9/22/2013,1012
2013,9,23,9/23/2013,839
2013,9,24,9/24/2013,800
2013,9,25,9/25/2013,981
2013,9,26,9/26/2013,968
2013,9,27,9/27/2013,914
2013,9,28,9/28/2013,901
2013,9,29,9/29/2013,923
2013,9,30,9/30/2013,877
2013,10,1,10/1/2013,803
2013,10,2,10/2/2013,703
2013,10,3,10/3/2013,540
2013,10,4,10/4/2013,469
2013,10,5,10/5/2013,678
2013,10,6,10/6/2013,958
2013,10,7,10/7/2013,1121
2013,10,8,10/8/2013,1208
2013,10,9,10/9/2013,1148
2013,10,10,10/10/2013,978
2013,10,11,10/11/2013,831
2013,10,12,10/12/2013,696
2013,10,13,10/13/2013,587
2013,10,14,10/14/2013,502
2013,10,15,10/15/2013,460
2013,10,16,10/16/2013,440
2013,10,17,10/17/2013,400
2013,10,18,10/18/2013,361
2013,10,19,10/19/2013,342
2013,10,20,10/20/2013,323
2013,10,21,10/21/2013,307
2013,10,22,10/22/2013,293
2013,10,23,10/23/2013,285
2013,10,24,10/24/2013,278
2013,10,25,10/25/2013,268
2013,10,26,10/26/2013,261
2013,10,27,10/27/2013,275
2013,10,28,10/28/2013,297
2013,10,29,10/29/2013,309
2013,10,30,10/30/2013,348
2013,10,31,10/31/2013,358
2013,11,1,11/1/2013,333
2013,11,2,11/2/2013,297
2013,11,3,11/3/2013,270
2013,11,4,11/4/2013,251
2013,11,5,11/5/2013,239
2013,11,6,11/6/2013,230
2013,11,7,11/7/2013,222
2013,11,8,11/8/2013,215
2013,11,9,11/9/2013,210
2013,11,10,11/10/2013,205
2013,11,11,11/11/2013,201
2013,11,12,11/12/2013,196
2013,11,13,11/13/2013,193
2013,11,14,11/14/2013,189
2013,11,15,11/15/2013,183
2013,11,16,11/16/2013,178
2013,11,17,11/17/2013,173
2013,11,18,11/18/2013,169
2013,11,19,11/19/2013,166
2013,11,20,11/20/2013,165
2013,11,21,11/21/2013,162
2013,11,22,11/22/2013,161
2013,11,23,11/23/2013,159
2013,11,24,11/24/2013,158
2013,11,25,11/25/2013,157
2013,11,26,11/26/2013,155
2013,11,27,11/27/2013,154
2013,11,28,11/28/2013,154
2013,11,29,11/29/2013,152
2013,11,30,11/30/2013,151
2013,12,1,12/1/2013,150
2013,12,2,12/2/2013,150
2013,12,3,12/3/2013,148
2013,12,4,12/4/2013,146
2013,12,5,12/5/2013,144
2013,12,6,12/6/2013,143
2013,12,7,12/7/2013,142
2013,12,8,12/8/2013,144
2013,12,9,12/9/2013,142
2013,12,10,12/10/2013,140
2013,12,11,12/11/2013,142
2013,12,12,12/12/2013,142
2013,12,13,12/13/2013,141
2013,12,14,12/14/2013,140
2013,12,15,12/15/2013,140
2013,12,16,12/16/2013,139
2013,12,17,12/17/2013,138
2013,12,18,12/18/2013,138
2013,12,19,12/19/2013,137
2013,12,20,12/20/2013,136
2013,12,21,12/21/2013,135
2013,12,22,12/22/2013,135
2013,12,23,12/23/2013,134
2013,12,24,12/24/2013,134
2013,12,25,12/25/2013,134
2013,12,26,12/26/2013,133
2013,12,27,12/27/2013,133
2013,12,28,12/28/2013,133
2013,12,29,12/29/2013,132
2013,12,30,12/30/2013,132
2013,12,31,12/31/2013,132
2014,1,1,1/1/2014,132
2014,1,2,1/2/2014,131
2014,1,3,1/3/2014,131
2014,1,4,1/4/2014,131
2014,1,5,1/5/2014,129
2014,1,6,1/6/2014,128
2014,1,7,1/7/2014,127
2014,1,8,1/8/2014,124
2014,1,9,1/9/2014,122
2014,1,10,1/10/2014,119
2014,1,11,1/11/2014,118
2014,1,12,1/12/2014,116
2014,1,13,1/13/2014,114
2014,1,14,1/14/2014,114
2014,1,15,1/15/2014,114
2014,1,16,1/16/2014,114
2014,1,17,1/17/2014,114
2014,1,18,1/18/2014,113
2014,1,19,1/19/2014,112
2014,1,20,1/20/2014,112
2014,1,21,1/21/2014,111
2014,1,22,1/22/2014,112
2014,1,23,1/23/2014,113
2014,1,24,1/24/2014,113
2014,1,25,1/25/2014,112
2014,1,26,1/26/2014,111
2014,1,27,1/27/2014,110
2014,1,28,1/28/2014,108
2014,1,29,1/29/2014,107
2014,1,30,1/30/2014,107
2014,1,31,1/31/2014,108
2014,2,1,2/1/2014,109
2014,2,2,2/2/2014,109
2014,2,3,2/3/2014,109
2014,2,4,2/4/2014,109
2014,2,5,2/5/2014,108
2014,2,6,2/6/2014,108
2014,2,7,2/7/2014,108
2014,2,8,2/8/2014,108
2014,2,9,2/9/2014,108
2014,2,10,2/10/2014,108
2014,2,11,2/11/2014,108
2014,2,12,2/12/2014,108
2014,2,13,2/13/2014,108
2014,2,14,2/14/2014,108
2014,2,15,2/15/2014,108
2014,2,16,2/16/2014,108
2014,2,17,2/17/2014,108
2014,2,18,2/18/2014,108
2014,2,19,2/19/2014,108
2014,2,20,2/20/2014,110
2014,2,21,2/21/2014,112
2014,2,22,2/22/2014,113
2014,2,23,2/23/2014,113
2014,2,24,2/24/2014,113
2014,2,25,2/25/2014,111
2014,2,26,2/26/2014,110
2014,2,27,2/27/2014,110
2014,2,28,2/28/2014,108
2014,3,1,3/1/2014,107
2014,3,2,3/2/2014,106
2014,3,3,3/3/2014,105
2014,3,4,3/4/2014,104
2014,3,5,3/5/2014,103
2014,3,6,3/6/2014,102
2014,3,7,3/7/2014,102
2014,3,8,3/8/2014,102
2014,3,9,3/9/2014,102
2014,3,10,3/10/2014,102
2014,3,11,3/11/2014,102
2014,3,12,3/12/2014,101
2014,3,13,3/13/2014,100
2014,3,14,3/14/2014,99
2014,3,15,3/15/2014,99
2014,3,16,3/16/2014,100
2014,3,17,3/17/2014,99
2014,3,18,3/18/2014,98
2014,3,19,3/19/2014,96
2014,3,20,3/20/2014,95
2014,3,21,3/21/2014,98
2014,3,22,3/22/2014,97
2014,3,23,3/23/2014,95
2014,3,24,3/24/2014,98
2014,3,25,3/25/2014,100
2014,3,26,3/26/2014,102
2014,3,27,3/27/2014,105
2014,3,28,3/28/2014,105
2014,3,29,3/29/2014,108
2014,3,30,3/30/2014,110
2014,3,31,3/31/2014,108
2014,4,1,4/1/2014,106
2014,4,2,4/2/2014,103
2014,4,3,4/3/2014,102
2014,4,4,4/4/2014,103
2014,4,5,4/5/2014,105
2014,4,6,4/6/2014,104
2014,4,7,4/7/2014,105
2014,4,8,4/8/2014,107
2014,4,9,4/9/2014,109
2014,4,10,4/10/2014,116
2014,4,11,4/11/2014,123
2014,4,12,4/12/2014,124
2014,4,13,4/13/2014,121
2014,4,14,4/14/2014,115
2014,4,15,4/15/2014,109
2014,4,16,4/16/2014,104
2014,4,17,4/17/2014,101
2014,4,18,4/18/2014,99
2014,4,19,4/19/2014,97
2014,4,20,4/20/2014,95
2014,4,21,4/21/2014,93
2014,4,22,4/22/2014,91
2014,4,23,4/23/2014,91
2014,4,24,4/24/2014,89
2014,4,25,4/25/2014,88
2014,4,26,4/26/2014,89
2014,4,27,4/27/2014,89
2014,4,28,4/28/2014,90
2014,4,29,4/29/2014,94
2014,4,30,4/30/2014,93
2014,5,1,5/1/2014,90
2014,5,2,5/2/2014,88
2014,5,3,5/3/2014,90
2014,5,4,5/4/2014,96
2014,5,5,5/5/2014,101
2014,5,6,5/6/2014,106
2014,5,7,5/7/2014,109
2014,5,8,5/8/2014,130
2014,5,9,5/9/2014,202
2014,5,10,5/10/2014,556
2014,5,11,5/11/2014,968
2014,5,12,5/12/2014,1288
2014,5,13,5/13/2014,1407
2014,5,14,5/14/2014,1407
2014,5,15,5/15/2014,1356
2014,5,16,5/16/2014,1301
2014,5,17,5/17/2014,1113
2014,5,18,5/18/2014,898
2014,5,19,5/19/2014,725
2014,5,20,5/20/2014,579
2014,5,21,5/21/2014,473
2014,5,22,5/22/2014,396
2014,5,23,5/23/2014,342
2014,5,24,5/24/2014,310
2014,5,25,5/25/2014,275
2014,5,26,5/26/2014,257
2014,5,27,5/27/2014,316
2014,5,28,5/28/2014,343
2014,5,29,5/29/2014,375
2014,5,30,5/30/2014,438
2014,5,31,5/31/2014,534
2014,6,1,6/1/2014,684
2014,6,2,6/2/2014,678
2014,6,3,6/3/2014,549
2014,6,4,6/4/2014,454
2014,6,5,6/5/2014,405
2014,6,6,6/6/2014,365
2014,6,7,6/7/2014,339
2014,6,8,6/8/2014,326
2014,6,9,6/9/2014,375
2014,6,10,6/10/2014,545
2014,6,11,6/11/2014,718
2014,6,12,6/12/2014,1113
2014,6,13,6/13/2014,1275
2014,6,14,6/14/2014,1187
2014,6,15,6/15/2014,955
2014,6,16,6/16/2014,740
2014,6,17,6/17/2014,653
2014,6,18,6/18/2014,691
2014,6,19,6/19/2014,842
2014,6,20,6/20/2014,1148
2014,6,21,6/21/2014,1271
2014,6,22,6/22/2014,1310
2014,6,23,6/23/2014,1662
2014,6,24,6/24/2014,2039
2014,6,25,6/25/2014,1911
