Year,Month,Day,Date,Q (m3/s)
2013,8,17,8/17/2013,44698
2013,8,18,8/18/2013,43645
2013,8,19,8/19/2013,42213
2013,8,20,8/20/2013,42013
2013,8,21,8/21/2013,43231
2013,8,22,8/22/2013,44698
2013,8,23,8/23/2013,45994
2013,8,24,8/24/2013,47103
2013,8,25,8/25/2013,48469
2013,8,26,8/26/2013,49167
2013,8,27,8/27/2013,48009
2013,8,28,8/28/2013,46214
2013,8,29,8/29/2013,44911
2013,8,30,8/30/2013,44274
2013,8,31,8/31/2013,44274
2013,9,1,9/1/2013,45558
2013,9,2,9/2/2013,46879
2013,9,3,9/3/2013,49402
2013,9,4,9/4/2013,50834
2013,9,5,9/5/2013,52060
2013,9,6,9/6/2013,53570
2013,9,7,9/7/2013,54862
2013,9,8,9/8/2013,55387
2013,9,9,9/9/2013,55387
2013,9,10,9/10/2013,53315
2013,9,11,9/11/2013,53315
2013,9,12,9/12/2013,52309
2013,9,13,9/13/2013,50113
2013,9,14,9/14/2013,39867
2013,9,15,9/15/2013,29110
2013,9,16,9/16/2013,23158
2013,9,17,9/17/2013,19601
2013,9,18,9/18/2013,18249
2013,9,19,9/19/2013,16669
2013,9,20,9/20/2013,16669
2013,9,21,9/21/2013,16590
2013,9,22,9/22/2013,16199
2013,9,23,9/23/2013,15154
2013,9,24,9/24/2013,14244
2013,9,25,9/25/2013,12288
2013,9,26,9/26/2013,11118
2013,9,27,9/27/2013,10253
2013,9,28,9/28/2013,10059
2013,9,29,9/29/2013,9822
2013,9,30,9/30/2013,9591
2013,10,1,10/1/2013,9591
2013,10,2,10/2/2013,9822
2013,10,3,10/3/2013,10011
2013,10,4,10/4/2013,9776
2013,10,5,10/5/2013,9683
2013,10,6,10/6/2013,9591
2013,10,7,10/7/2013,9410
2013,10,8,10/8/2013,9015
2013,10,9,10/9/2013,8972
2013,10,10,10/10/2013,9500
2013,10,11,10/11/2013,9869
2013,10,12,10/12/2013,10302
2013,10,13,10/13/2013,12056
2013,10,14,10/14/2013,13261
2013,10,15,10/15/2013,14868
2013,10,16,10/16/2013,16277
2013,10,17,10/17/2013,17071
2013,10,18,10/18/2013,17650
2013,10,19,10/19/2013,18512
2013,10,20,10/20/2013,19139
2013,10,21,10/21/2013,18600
2013,10,22,10/22/2013,18249
2013,10,23,10/23/2013,17235
2013,10,24,10/24/2013,14939
2013,10,25,10/25/2013,13908
2013,10,26,10/26/2013,13073
2013,10,27,10/27/2013,12826
2013,10,28,10/28/2013,12644
2013,10,29,10/29/2013,12113
2013,10,30,10/30/2013,11012
2013,10,31,10/31/2013,10450
2013,11,1,11/1/2013,10011
2013,11,2,11/2/2013,9591
2013,11,3,11/3/2013,9410
2013,11,4,11/4/2013,8678
2013,11,5,11/5/2013,8433
2013,11,6,11/6/2013,8156
2013,11,7,11/7/2013,7740
2013,11,8,11/8/2013,7104
2013,11,9,11/9/2013,6838
2013,11,10,11/10/2013,6582
2013,11,11,11/11/2013,6366
2013,11,12,11/12/2013,6366
2013,11,13,11/13/2013,6099
2013,11,14,11/14/2013,5927
2013,11,15,11/15/2013,5788
2013,11,16,11/16/2013,5625
2013,11,17,11/17/2013,5363
2013,11,18,11/18/2013,5212
2013,11,19,11/19/2013,5287
2013,11,20,11/20/2013,5138
2013,11,21,11/21/2013,5017
2013,11,22,11/22/2013,4899
2013,11,23,11/23/2013,4761
2013,11,24,11/24/2013,4648
2013,11,25,11/25/2013,4475
2013,11,26,11/26/2013,4369
2013,11,27,11/27/2013,4266
2013,11,28,11/28/2013,4146
2013,11,29,11/29/2013,4107
2013,11,30,11/30/2013,3953
2013,12,1,12/1/2013,3879
2013,12,2,12/2/2013,3860
2013,12,3,12/3/2013,3751
2013,12,4,12/4/2013,3594
2013,12,5,12/5/2013,3526
2013,12,6,12/6/2013,3476
2013,12,7,12/7/2013,3362
2013,12,8,12/8/2013,3283
2013,12,9,12/9/2013,3236
2013,12,10,12/10/2013,3267
2013,12,11,12/11/2013,3267
2013,12,12,12/12/2013,2999
2013,12,13,12/13/2013,2942
2013,12,14,12/14/2013,3013
2013,12,15,12/15/2013,3013
2013,12,16,12/16/2013,2687
2013,12,17,12/17/2013,2662
2013,12,18,12/18/2013,2662
2013,12,19,12/19/2013,2612
2013,12,20,12/20/2013,2587
2013,12,21,12/21/2013,2575
2013,12,22,12/22/2013,2514
2013,12,23,12/23/2013,2431
2013,12,24,12/24/2013,2329
2013,12,25,12/25/2013,2275
2013,12,26,12/26/2013,2242
2013,12,27,12/27/2013,2221
2013,12,28,12/28/2013,2118
2013,12,29,12/29/2013,1981
2013,12,30,12/30/2013,1925
2013,12,31,12/31/2013,1907
2014,1,1,1/1/2014,1871
2014,1,2,1/2/2014,1818
2014,1,3,1/3/2014,1767
2014,1,4,1/4/2014,1742
2014,1,5,1/5/2014,1734
2014,1,6,1/6/2014,1734
2014,1,7,1/7/2014,1759
2014,1,8,1/8/2014,1717
2014,1,9,1/9/2014,1653
2014,1,10,1/10/2014,1591
2014,1,11,1/11/2014,1569
2014,1,12,1/12/2014,1539
2014,1,13,1/13/2014,1496
2014,1,14,1/14/2014,1467
2014,1,15,1/15/2014,1440
2014,1,16,1/16/2014,1433
2014,1,17,1/17/2014,1440
2014,1,18,1/18/2014,1446
2014,1,19,1/19/2014,1460
2014,1,20,1/20/2014,1460
2014,1,21,1/21/2014,1460
2014,1,22,1/22/2014,1517
2014,1,23,1/23/2014,1569
2014,1,24,1/24/2014,1576
2014,1,25,1/25/2014,1591
2014,1,26,1/26/2014,1606
2014,1,27,1/27/2014,1645
2014,1,28,1/28/2014,1661
2014,1,29,1/29/2014,1669
2014,1,30,1/30/2014,1669
2014,1,31,1/31/2014,1669
2014,2,1,2/1/2014,1693
2014,2,2,2/2/2014,1750
2014,2,3,2/3/2014,1792
2014,2,4,2/4/2014,1792
2014,2,5,2/5/2014,1750
2014,2,6,2/6/2014,1701
2014,2,7,2/7/2014,1669
2014,2,8,2/8/2014,1645
2014,2,9,2/9/2014,1622
2014,2,10,2/10/2014,1606
2014,2,11,2/11/2014,1606
2014,2,12,2/12/2014,1606
2014,2,13,2/13/2014,1606
2014,2,14,2/14/2014,1584
2014,2,15,2/15/2014,1554
2014,2,16,2/16/2014,1546
2014,2,17,2/17/2014,1539
2014,2,18,2/18/2014,1532
2014,2,19,2/19/2014,1517
2014,2,20,2/20/2014,1503
2014,2,21,2/21/2014,1496
2014,2,22,2/22/2014,1517
2014,2,23,2/23/2014,1524
2014,2,24,2/24/2014,1446
2014,2,25,2/25/2014,1360
2014,2,26,2/26/2014,1360
2014,2,27,2/27/2014,1360
2014,2,28,2/28/2014,1353
2014,3,1,3/1/2014,1347
2014,3,2,3/2/2014,1340
2014,3,3,3/3/2014,1340
2014,3,4,3/4/2014,1328
2014,3,5,3/5/2014,1315
2014,3,6,3/6/2014,1328
2014,3,7,3/7/2014,1347
2014,3,8,3/8/2014,1360
2014,3,9,3/9/2014,1373
2014,3,10,3/10/2014,1379
2014,3,11,3/11/2014,1379
2014,3,12,3/12/2014,1379
2014,3,13,3/13/2014,1392
2014,3,14,3/14/2014,1392
2014,3,15,3/15/2014,1406
2014,3,16,3/16/2014,1426
2014,3,17,3/17/2014,1460
2014,3,18,3/18/2014,1481
2014,3,19,3/19/2014,1488
2014,3,20,3/20/2014,1440
2014,3,21,3/21/2014,1392
2014,3,22,3/22/2014,1373
2014,3,23,3/23/2014,1347
2014,3,24,3/24/2014,1296
2014,3,25,3/25/2014,1254
2014,3,26,3/26/2014,1218
2014,3,27,3/27/2014,1195
2014,3,28,3/28/2014,1178
2014,3,29,3/29/2014,1173
2014,3,30,3/30/2014,1151
2014,3,31,3/31/2014,1124
2014,4,1,4/1/2014,1113
2014,4,2,4/2/2014,1102
2014,4,3,4/3/2014,1102
2014,4,4,4/4/2014,1102
2014,4,5,4/5/2014,1102
2014,4,6,4/6/2014,1102
2014,4,7,4/7/2014,1102
2014,4,8,4/8/2014,1087
2014,4,9,4/9/2014,1066
2014,4,10,4/10/2014,1046
2014,4,11,4/11/2014,1031
2014,4,12,4/12/2014,1022
2014,4,13,4/13/2014,1007
2014,4,14,4/14/2014,988
2014,4,15,4/15/2014,969
2014,4,16,4/16/2014,960
2014,4,17,4/17/2014,947
2014,4,18,4/18/2014,947
2014,4,19,4/19/2014,942
2014,4,20,4/20/2014,938
2014,4,21,4/21/2014,933
2014,4,22,4/22/2014,924
2014,4,23,4/23/2014,920
2014,4,24,4/24/2014,915
2014,4,25,4/25/2014,907
2014,4,26,4/26/2014,902
2014,4,27,4/27/2014,898
2014,4,28,4/28/2014,898
2014,4,29,4/29/2014,890
2014,4,30,4/30/2014,881
2014,5,1,5/1/2014,881
2014,5,2,5/2/2014,885
2014,5,3,5/3/2014,898
2014,5,4,5/4/2014,902
2014,5,5,5/5/2014,894
2014,5,6,5/6/2014,881
2014,5,7,5/7/2014,873
2014,5,8,5/8/2014,873
2014,5,9,5/9/2014,873
2014,5,10,5/10/2014,869
2014,5,11,5/11/2014,865
2014,5,12,5/12/2014,856
2014,5,13,5/13/2014,856
2014,5,14,5/14/2014,852
2014,5,15,5/15/2014,848
2014,5,16,5/16/2014,856
2014,5,17,5/17/2014,865
2014,5,18,5/18/2014,898
2014,5,19,5/19/2014,969
2014,5,20,5/20/2014,1046
2014,5,21,5/21/2014,1113
2014,5,22,5/22/2014,1178
2014,5,23,5/23/2014,1224
2014,5,24,5/24/2014,1254
2014,5,25,5/25/2014,1218
2014,5,26,5/26/2014,1207
2014,5,27,5/27/2014,1207
2014,5,28,5/28/2014,1173
2014,5,29,5/29/2014,1140
2014,5,30,5/30/2014,1092
2014,5,31,5/31/2014,1071
2014,6,1,6/1/2014,1113
2014,6,2,6/2/2014,1296
2014,6,3,6/3/2014,1750
2014,6,4,6/4/2014,1818
2014,6,5,6/5/2014,1801
2014,6,6,6/6/2014,1775
2014,6,7,6/7/2014,1661
2014,6,8,6/8/2014,1614
2014,6,9,6/9/2014,1576
2014,6,10,6/10/2014,1591
2014,6,11,6/11/2014,1606
2014,6,12,6/12/2014,1653
2014,6,13,6/13/2014,2038
2014,6,14,6/14/2014,2200
2014,6,15,6/15/2014,2158
2014,6,16,6/16/2014,2128
2014,6,17,6/17/2014,2088
2014,6,18,6/18/2014,2078
2014,6,19,6/19/2014,2128
2014,6,20,6/20/2014,2148
2014,6,21,6/21/2014,2232
2014,6,22,6/22/2014,2275
2014,6,23,6/23/2014,2329
2014,6,24,6/24/2014,2329
2014,6,25,6/25/2014,2341
2014,6,26,6/26/2014,2538
2014,6,27,6/27/2014,2859
2014,6,28,6/28/2014,3897
2014,6,29,6/29/2014,4166
2014,6,30,6/30/2014,4307
2014,7,1,7/1/2014,4246
2014,7,2,7/2/2014,4107
2014,7,3,7/3/2014,4349
2014,7,4,7/4/2014,5089
2014,7,5,7/5/2014,5466
2014,7,6,7/6/2014,5651
2014,7,7,7/7/2014,6246
2014,7,8,7/8/2014,7003
2014,7,9,7/9/2014,7138
2014,7,10,7/10/2014,7138
2014,7,11,7/11/2014,7036
2014,7,12,7/12/2014,6871
2014,7,13,7/13/2014,6741
2014,7,14,7/14/2014,6838
2014,7,15,7/15/2014,6970
2014,7,16,7/16/2014,7036
2014,7,17,7/17/2014,7240
2014,7,18,7/18/2014,8803
2014,7,19,7/19/2014,9455
2014,7,20,7/20/2014,9545
2014,7,21,7/21/2014,9545
2014,7,22,7/22/2014,9058
2014,7,23,7/23/2014,9232
2014,7,24,7/24/2014,9869
2014,7,25,7/25/2014,10908
2014,7,26,7/26/2014,12584
2014,7,27,7/27/2014,13908
2014,7,28,7/28/2014,15372
2014,7,29,7/29/2014,16277
2014,7,30,7/30/2014,17071
2014,7,31,7/31/2014,17904
2014,8,1,8/1/2014,18249
2014,8,2,8/2/2014,15743
2014,8,3,8/3/2014,15226
2014,8,4,8/4/2014,14797
2014,8,5,8/5/2014,15299
2014,8,6,8/6/2014,15519
2014,8,7,8/7/2014,15743
2014,8,8,8/8/2014,16122
2014,8,9,8/9/2014,16355
2014,8,10,8/10/2014,16590
2014,8,11,8/11/2014,18076
2014,8,12,8/12/2014,19508
2014,8,13,8/13/2014,20169
2014,8,14,8/14/2014,21154
2014,8,15,8/15/2014,22939
2014,8,16,8/16/2014,25232
2014,8,17,8/17/2014,26464
2014,8,18,8/18/2014,29812
2014,8,19,8/19/2014,32020
2014,8,20,8/20/2014,33106
2014,8,21,8/21/2014,33106
2014,8,22,8/22/2014,34557
2014,8,23,8/23/2014,36941
2014,8,24,8/24/2014,37473
2014,8,25,8/25/2014,37295
2014,8,26,8/26/2014,36700
2014,8,27,8/27/2014,36071
2014,8,28,8/28/2014,34393
2014,8,29,8/29/2014,34066
2014,8,30,8/30/2014,29494
2014,8,31,8/31/2014,28289
2014,9,1,9/1/2014,27755
2014,9,2,9/2/2014,27118
2014,9,3,9/3/2014,25232
2014,9,4,9/4/2014,23062
2014,9,5,9/5/2014,22292
2014,9,6,9/6/2014,21255
2014,9,7,9/7/2014,18424
2014,9,8,9/8/2014,17650
2014,9,9,9/9/2014,15743
2014,9,10,9/10/2014,15082
2014,9,11,9/11/2014,14535
2014,9,12,9/12/2014,14109
2014,9,13,9/13/2014,13777
2014,9,14,9/14/2014,13524
2014,9,15,9/15/2014,14092
2014,9,16,9/16/2014,14414
2014,9,17,9/17/2014,14193
2014,9,18,9/18/2014,14449
2014,9,19,9/19/2014,15519
2014,9,20,9/20/2014,15837
2014,9,21,9/21/2014,16219
2014,9,22,9/22/2014,18151
2014,9,23,9/23/2014,18689
2014,9,24,9/24/2014,19026
2014,9,25,9/25/2014,19578
2014,9,26,9/26/2014,20073
2014,9,27,9/27/2014,20014
2014,9,28,9/28/2014,19473
2014,9,29,9/29/2014,18523
2014,9,30,9/30/2014,17968
2014,10,1,10/1/2014,17787
2014,10,2,10/2/2014,17566
2014,10,3,10/3/2014,17153
2014,10,4,10/4/2014,15519
2014,10,5,10/5/2014,13842
2014,10,6,10/6/2014,12765
2014,10,7,10/7/2014,11660
2014,10,8,10/8/2014,11012
2014,10,9,10/9/2014,10253
2014,10,10,10/10/2014,9545
2014,10,11,10/11/2014,8514
2014,10,12,10/12/2014,8118
2014,10,13,10/13/2014,7594
2014,10,14,10/14/2014,7104
2014,10,15,10/15/2014,6838
2014,10,16,10/16/2014,5956
2014,10,17,10/17/2014,5871
2014,10,18,10/18/2014,5638
2014,10,19,10/19/2014,5299
2014,10,20,10/20/2014,5113
2014,10,21,10/21/2014,4969
2014,10,22,10/22/2014,4969
2014,10,23,10/23/2014,4829
2014,10,24,10/24/2014,4626
2014,10,25,10/25/2014,4539
2014,10,26,10/26/2014,4422
2014,10,27,10/27/2014,4307
2014,10,28,10/28/2014,4226
2014,10,29,10/29/2014,4068
2014,10,30,10/30/2014,4029
2014,10,31,10/31/2014,3888
2014,11,1,11/1/2014,3716
2014,11,2,11/2/2014,3518
2014,11,3,11/3/2014,3298
2014,11,4,11/4/2014,3190
2014,11,5,11/5/2014,3064
2014,11,6,11/6/2014,2963
2014,11,7,11/7/2014,2859
2014,11,8,11/8/2014,2752
2014,11,9,11/9/2014,2643
2014,11,10,11/10/2014,2562
2014,11,11,11/11/2014,2490
2014,11,12,11/12/2014,2408
2014,11,13,11/13/2014,2369
2014,11,14,11/14/2014,2296
2014,11,15,11/15/2014,2179
2014,11,16,11/16/2014,2118
2014,11,17,11/17/2014,2169
2014,11,18,11/18/2014,2113
2014,11,19,11/19/2014,2078
2014,11,20,11/20/2014,2053
2014,11,21,11/21/2014,2005
2014,11,22,11/22/2014,2005
2014,11,23,11/23/2014,1986
2014,11,24,11/24/2014,1934
2014,11,25,11/25/2014,1907
2014,11,26,11/26/2014,1902
2014,11,27,11/27/2014,1849
2014,11,28,11/28/2014,1759
2014,11,29,11/29/2014,1709
2014,11,30,11/30/2014,1709
2014,12,1,12/1/2014,1709
2014,12,2,12/2/2014,1669
2014,12,3,12/3/2014,1629
2014,12,4,12/4/2014,1606
2014,12,5,12/5/2014,1591
2014,12,6,12/6/2014,1561
2014,12,7,12/7/2014,1532
2014,12,8,12/8/2014,1503
2014,12,9,12/9/2014,1464
2014,12,10,12/10/2014,1419
2014,12,11,12/11/2014,1379
2014,12,12,12/12/2014,1347
2014,12,13,12/13/2014,1315
2014,12,14,12/14/2014,1284
2014,12,15,12/15/2014,1248
2014,12,16,12/16/2014,1224
2014,12,17,12/17/2014,1201
2014,12,18,12/18/2014,1167
2014,12,19,12/19/2014,1134
2014,12,20,12/20/2014,1102
2014,12,21,12/21/2014,1092
2014,12,22,12/22/2014,1076
2014,12,23,12/23/2014,1071
2014,12,24,12/24/2014,1066
2014,12,25,12/25/2014,1056
2014,12,26,12/26/2014,1036
2014,12,27,12/27/2014,1019
2014,12,28,12/28/2014,993
2014,12,29,12/29/2014,974
2014,12,30,12/30/2014,951
2014,12,31,12/31/2014,938
2015,1,1,1/1/2015,924
2015,1,2,1/2/2015,896
2015,1,3,1/3/2015,852
2015,1,4,1/4/2015,824
2015,1,5,1/5/2015,824
2015,1,6,1/6/2015,824
2015,1,7,1/7/2015,820
2015,1,8,1/8/2015,799
2015,1,9,1/9/2015,786
2015,1,10,1/10/2015,775
2015,1,11,1/11/2015,771
2015,1,12,1/12/2015,767
2015,1,13,1/13/2015,757
2015,1,14,1/14/2015,742
2015,1,15,1/15/2015,739
2015,1,16,1/16/2015,728
2015,1,17,1/17/2015,753
2015,1,18,1/18/2015,782
2015,1,19,1/19/2015,779
2015,1,20,1/20/2015,757
2015,1,21,1/21/2015,735
2015,1,22,1/22/2015,735
2015,1,23,1/23/2015,757
2015,1,24,1/24/2015,760
2015,1,25,1/25/2015,739
2015,1,26,1/26/2015,713
2015,1,27,1/27/2015,688
2015,1,28,1/28/2015,691
2015,1,29,1/29/2015,704
2015,1,30,1/30/2015,701
2015,1,31,1/31/2015,681
2015,2,1,2/1/2015,668
2015,2,2,2/2/2015,681
2015,2,3,2/3/2015,694
2015,2,4,2/4/2015,694
2015,2,5,2/5/2015,694
2015,2,6,2/6/2015,694
2015,2,7,2/7/2015,694
2015,2,8,2/8/2015,694
2015,2,9,2/9/2015,694
2015,2,10,2/10/2015,695
2015,2,11,2/11/2015,698
2015,2,12,2/12/2015,701
2015,2,13,2/13/2015,704
2015,2,14,2/14/2015,707
2015,2,15,2/15/2015,709
2015,2,16,2/16/2015,712
2015,2,17,2/17/2015,715
2015,2,18,2/18/2015,718
2015,2,19,2/19/2015,721
2015,2,20,2/20/2015,724
2015,2,21,2/21/2015,725
2015,2,22,2/22/2015,725
2015,2,23,2/23/2015,725
2015,2,24,2/24/2015,725
2015,2,25,2/25/2015,725
2015,2,26,2/26/2015,725
2015,2,27,2/27/2015,725
2015,2,28,2/28/2015,725
2015,3,1,3/1/2015,725
2015,3,2,3/2/2015,725
2015,3,3,3/3/2015,726
2015,3,4,3/4/2015,733
2015,3,5,3/5/2015,739
2015,3,6,3/6/2015,746
2015,3,7,3/7/2015,752
2015,3,8,3/8/2015,759
2015,3,9,3/9/2015,766
2015,3,10,3/10/2015,763
2015,3,11,3/11/2015,746
2015,3,12,3/12/2015,730
2015,3,13,3/13/2015,714
2015,3,14,3/14/2015,698
2015,3,15,3/15/2015,691
2015,3,16,3/16/2015,704
2015,3,17,3/17/2015,725
2015,3,18,3/18/2015,790
2015,3,19,3/19/2015,877
2015,3,20,3/20/2015,890
2015,3,21,3/21/2015,865
2015,3,22,3/22/2015,832
2015,3,23,3/23/2015,820
2015,3,24,3/24/2015,813
2015,3,25,3/25/2015,805
2015,3,26,3/26/2015,801
2015,3,27,3/27/2015,797
2015,3,28,3/28/2015,794
2015,3,29,3/29/2015,790
2015,3,30,3/30/2015,797
2015,3,31,3/31/2015,824
2015,4,1,4/1/2015,824
2015,4,2,4/2/2015,865
2015,4,3,4/3/2015,890
2015,4,4,4/4/2015,942
2015,4,5,4/5/2015,969
2015,4,6,4/6/2015,1012
2015,4,7,4/7/2015,1036
2015,4,8,4/8/2015,1036
2015,4,9,4/9/2015,1076
2015,4,10,4/10/2015,1087
2015,4,11,4/11/2015,1087
2015,4,12,4/12/2015,1087
2015,4,13,4/13/2015,1087
2015,4,14,4/14/2015,1087
2015,4,15,4/15/2015,1076
2015,4,16,4/16/2015,1056
2015,4,17,4/17/2015,1041
2015,4,18,4/18/2015,1036
2015,4,19,4/19/2015,1031
2015,4,20,4/20/2015,1036
2015,4,21,4/21/2015,997
2015,4,22,4/22/2015,974
2015,4,23,4/23/2015,969
2015,4,24,4/24/2015,969
2015,4,25,4/25/2015,974
2015,4,26,4/26/2015,1012
2015,4,27,4/27/2015,1012
2015,4,28,4/28/2015,974
2015,4,29,4/29/2015,979
2015,4,30,4/30/2015,1031
2015,5,1,5/1/2015,1082
2015,5,2,5/2/2015,1140
2015,5,3,5/3/2015,1190
2015,5,4,5/4/2015,1207
2015,5,5,5/5/2015,1201
2015,5,6,5/6/2015,1201
2015,5,7,5/7/2015,1207
2015,5,8,5/8/2015,1213
2015,5,9,5/9/2015,1218
2015,5,10,5/10/2015,1236
2015,5,11,5/11/2015,1260
2015,5,12,5/12/2015,1296
2015,5,13,5/13/2015,1321
2015,5,14,5/14/2015,1303
2015,5,15,5/15/2015,1278
2015,5,16,5/16/2015,1272
2015,5,17,5/17/2015,1290
2015,5,18,5/18/2015,1278
2015,5,19,5/19/2015,1278
2015,5,20,5/20/2015,1309
2015,5,21,5/21/2015,1296
2015,5,22,5/22/2015,1296
2015,5,23,5/23/2015,1303
2015,5,24,5/24/2015,1347
2015,5,25,5/25/2015,1379
2015,5,26,5/26/2015,1419
2015,5,27,5/27/2015,1554
2015,5,28,5/28/2015,1669
2015,5,29,5/29/2015,1693
2015,5,30,5/30/2015,1717
2015,5,31,5/31/2015,1775
2015,6,1,6/1/2015,1784
2015,6,2,6/2/2015,1801
2015,6,3,6/3/2015,1880
2015,6,4,6/4/2015,1944
2015,6,5,6/5/2015,1972
2015,6,6,6/6/2015,1981
2015,6,7,6/7/2015,1990
2015,6,8,6/8/2015,2029
2015,6,9,6/9/2015,2088
2015,6,10,6/10/2015,2108
2015,6,11,6/11/2015,2200
2015,6,12,6/12/2015,2431
2015,6,13,6/13/2015,2587
2015,6,14,6/14/2015,2675
2015,6,15,6/15/2015,2928
2015,6,16,6/16/2015,3190
2015,6,17,6/17/2015,3493
2015,6,18,6/18/2015,3805
2015,6,19,6/19/2015,3751
2015,6,20,6/20/2015,3394
2015,6,21,6/21/2015,3254
2015,6,22,6/22/2015,3314
2015,6,23,6/23/2015,3362
2015,6,24,6/24/2015,3252
2015,6,25,6/25/2015,3314
2015,6,26,6/26/2015,3378
2015,6,27,6/27/2015,3362
2015,6,28,6/28/2015,3476
2015,6,29,6/29/2015,3734
2015,6,30,6/30/2015,3769
2015,7,1,7/1/2015,4307
2015,7,2,7/2/2015,4411
2015,7,3,7/3/2015,4369
2015,7,4,7/4/2015,4496
2015,7,5,7/5/2015,5041
2015,7,6,7/6/2015,6677
2015,7,7,7/7/2015,7558
2015,7,8,7/8/2015,8118
2015,7,9,7/9/2015,8972
2015,7,10,7/10/2015,9145
2015,7,11,7/11/2015,9276
2015,7,12,7/12/2015,8845
2015,7,13,7/13/2015,8393
2015,7,14,7/14/2015,8393
2015,7,15,7/15/2015,8803
2015,7,16,7/16/2015,9545
2015,7,17,7/17/2015,9822
2015,7,18,7/18/2015,10500
2015,7,19,7/19/2015,11998
2015,7,20,7/20/2015,13261
2015,7,21,7/21/2015,13777
2015,7,22,7/22/2015,14042
2015,7,23,7/23/2015,15217
2015,7,24,7/24/2015,16859
2015,7,25,7/25/2015,17682
2015,7,26,7/26/2015,17787
2015,7,27,7/27/2015,16829
2015,7,28,7/28/2015,15640
2015,7,29,7/29/2015,14850
2015,7,30,7/30/2015,14218
2015,7,31,7/31/2015,14117
2015,8,1,8/1/2015,14736
2015,8,2,8/2/2015,15473
2015,8,3,8/3/2015,17031
2015,8,4,8/4/2015,19427
2015,8,5,8/5/2015,21871
2015,8,6,8/6/2015,23717
2015,8,7,8/7/2015,24058
2015,8,8,8/8/2015,23604
2015,8,9,8/9/2015,21690
2015,8,10,8/10/2015,20338
2015,8,11,8/11/2015,19403
2015,8,12,8/12/2015,18545
2015,8,13,8/13/2015,17452
2015,8,14,8/14/2015,16659
2015,8,15,8/15/2015,16669
2015,8,16,8/16/2015,17441
2015,8,17,8/17/2015,19254
2015,8,18,8/18/2015,21664
2015,8,19,8/19/2015,23702
2015,8,20,8/20/2015,26244
2015,8,21,8/21/2015,27361
2015,8,22,8/22/2015,30079
2015,8,23,8/23/2015,33523
2015,8,24,8/24/2015,37051
2015,8,25,8/25/2015,40707
2015,8,26,8/26/2015,42872
2015,8,27,8/27/2015,44804
2015,8,28,8/28/2015,45639
2015,8,29,8/29/2015,46131
2015,8,30,8/30/2015,45206
2015,8,31,8/31/2015,42567
2015,9,1,9/1/2015,40514
2015,9,2,9/2/2015,38148
2015,9,3,9/3/2015,36438
2015,9,4,9/4/2015,35369
2015,9,5,9/5/2015,35180
2015,9,6,9/6/2015,34826
2015,9,7,9/7/2015,34393
2015,9,8,9/8/2015,34290
2015,9,9,9/9/2015,33344
2015,9,10,9/10/2015,31378
2015,9,11,9/11/2015,28731
2015,9,12,9/12/2015,25748
2015,9,13,9/13/2015,22385
2015,9,14,9/14/2015,19883
2015,9,15,9/15/2015,17766
2015,9,16,9/16/2015,16122
2015,9,17,9/17/2015,14957
2015,9,18,9/18/2015,14017
2015,9,19,9/19/2015,13309
2015,9,20,9/20/2015,12667
2015,9,21,9/21/2015,11970
2015,9,22,9/22/2015,11681
2015,9,23,9/23/2015,11078
2015,9,24,9/24/2015,11224
2015,9,25,9/25/2015,11332
2015,9,26,9/26/2015,11440
2015,9,27,9/27/2015,11598
2015,9,28,9/28/2015,11508
2015,9,29,9/29/2015,11191
2015,9,30,9/30/2015,10895
2015,10,1,10/1/2015,10369
2015,10,2,10/2/2015,9741
2015,10,3,10/3/2015,9074
2015,10,4,10/4/2015,8230
2015,10,5,10/5/2015,7607
2015,10,6,10/6/2015,7138
2015,10,7,10/7/2015,6610
2015,10,8,10/8/2015,6106
2015,10,9,10/9/2015,5733
2015,10,10,10/10/2015,5495
2015,10,11,10/11/2015,5116
2015,10,12,10/12/2015,4766
2015,10,13,10/13/2015,4461
2015,10,14,10/14/2015,4193
2015,10,15,10/15/2015,3960
2015,10,16,10/16/2015,3787
2015,10,17,10/17/2015,3698
2015,10,18,10/18/2015,3663
2015,10,19,10/19/2015,3522
2015,10,20,10/20/2015,3362
2015,10,21,10/21/2015,3240
2015,10,22,10/22/2015,3130
2015,10,23,10/23/2015,3069
2015,10,24,10/24/2015,2846
2015,10,25,10/25/2015,2837
2015,10,26,10/26/2015,2777
2015,10,27,10/27/2015,2734
2015,10,28,10/28/2015,2520
2015,10,29,10/29/2015,2477
2015,10,30,10/30/2015,2420
2015,10,31,10/31/2015,2408
2015,11,1,11/1/2015,2397
2015,11,2,11/2/2015,2374
2015,11,3,11/3/2015,2352
2015,11,4,11/4/2015,2329
2015,11,5,11/5/2015,2307
2015,11,6,11/6/2015,2285
2015,11,7,11/7/2015,2264
2015,11,8,11/8/2015,2242
2015,11,9,11/9/2015,2221
2015,11,10,11/10/2015,2200
2015,11,11,11/11/2015,2179
2015,11,12,11/12/2015,2158
2015,11,13,11/13/2015,2138
2015,11,14,11/14/2015,2128
2015,11,15,11/15/2015,2108
2015,11,16,11/16/2015,2088
2015,11,17,11/17/2015,2068
2015,11,18,11/18/2015,2048
2015,11,19,11/19/2015,2029
2015,11,20,11/20/2015,2010
2015,11,21,11/21/2015,1990
2015,11,22,11/22/2015,1972
2015,11,23,11/23/2015,1953
2015,11,24,11/24/2015,1934
